4.018	1%	0.549	21.36	23.80	24.29	0
4.055	1%	0.549	21.36	23.80	22.34	0
4.093	1%	0.366	21.36	23.80	24.29	0
4.131	1%	0.366	21.36	23.80	21.85	0
4.168	1%	0.366	21.36	25.27	22.34	0
4.206	1%	0.366	21.36	23.80	22.34	0
4.243	1%	0.366	21.36	23.80	22.34	0
4.280	1%	0.366	21.36	23.80	21.85	0
4.317	1%	0.366	21.36	23.80	22.34	0
4.355	1%	0.549	21.36	23.80	21.85	0
4.392	1%	0.366	21.36	23.80	21.85	0
4.430	1%	0.366	21.85	24.29	21.85	0
4.468	1%	0.366	21.36	23.80	23.31	0
4.505	1%	0.366	21.36	23.80	21.85	0
4.543	1%	0.366	21.36	23.80	22.34	0
4.579	1%	0.549	21.36	23.80	21.85	0
4.617	1%	0.549	21.36	23.80	22.34	0
4.654	1%	0.549	21.36	24.78	25.76	0
4.692	1%	0.366	21.36	23.80	22.34	0
4.730	1%	0.366	21.36	23.80	21.85	0
4.767	1%	0.366	21.36	23.80	21.85	0
4.805	1%	0.366	21.36	23.80	21.85	0
4.842	1%	0.549	21.36	23.80	21.85	0
4.879	1%	0.549	21.36	23.80	21.85	0
4.916	1%	0.366	21.36	23.80	22.34	0
4.954	1%	0.549	21.36	25.27	21.85	0
4.991	1%	0.549	21.85	24.29	22.34	0
5.029	1%	0.366	21.36	25.76	23.80	0
5.067	1%	0.549	21.85	24.29	21.85	0
5.104	1%	0.549	21.36	23.80	22.34	0
5.142	1%	0.549	21.36	23.31	21.85	0
5.178	1%	0.366	21.36	23.80	22.34	0
5.216	1%	0.549	21.36	23.80	21.85	0
5.253	1%	0.549	21.85	23.80	21.85	0
5.291	1%	0.549	21.36	23.80	22.34	0
5.329	1%	0.366	21.36	24.29	23.80	0
5.366	1%	0.549	21.36	23.80	22.34	0
5.404	1%	0.366	21.36	24.78	22.83	0
5.441	1%	0.549	21.36	23.80	22.34	0
5.479	1%	0.549	21.36	23.80	24.29	0
5.515	1%	0.549	21.36	24.78	21.85	0
5.553	1%	0.549	21.36	23.80	21.85	0
5.590	1%	0.366	21.36	23.80	21.85	0
5.628	1%	0.549	21.85	23.80	24.78	0
5.666	1%	0.366	21.36	24.78	23.80	0
5.703	1%	0.366	21.36	23.80	22.34	0
5.741	1%	0.366	21.36	23.80	21.85	0
5.778	1%	0.366	21.36	24.29	21.85	0
5.815	1%	0.366	21.36	23.80	22.34	0
5.852	1%	0.366	21.36	23.80	22.34	0
5.890	1%	0.366	21.36	23.80	22.34	0
5.928	1%	0.366	21.36	23.31	23.31	0
5.965	1%	0.549	21.36	23.80	21.85	0
6.003	1%	0.366	21.36	25.27	21.85	0
6.040	1%	0.366	21.85	23.80	22.83	1
6.096	1%	0.366	21.36	23.80	22.34	0
6.114	1%	0.366	21.36	23.80	21.85	0
6.152	1%	0.549	21.36	24.29	22.34	0
6.189	1%	0.366	21.36	23.80	22.34	0
6.227	1%	0.366	21.36	23.80	22.34	0
6.265	1%	0.366	21.36	24.29	22.34	0
6.302	1%	0.366	21.36	24.29	22.83	0
6.340	1%	0.366	21.36	23.80	21.85	0
6.377	1%	0.549	21.36	23.80	23.80	0
6.414	1%	0.549	21.36	23.80	22.83	0
6.451	1%	0.366	21.36	23.80	24.29	0
6.489	1%	0.366	21.36	23.80	21.85	0
6.527	1%	0.366	21.36	23.80	21.85	0
6.564	1%	0.366	21.36	24.78	22.34	0
6.602	1%	0.549	21.36	23.80	21.85	0
6.639	1%	0.366	21.36	23.80	22.83	0
6.677	1%	0.549	21.36	23.80	22.34	0
6.713	1%	0.549	21.36	23.31	21.85	0
6.751	1%	0.366	21.36	23.80	22.34	0
6.788	1%	0.366	21.36	24.29	22.34	0
6.826	1%	0.366	21.36	23.80	22.34	0
6.864	1%	0.366	21.36	24.29	23.31	0
6.901	1%	0.366	21.36	23.80	21.85	0
6.939	1%	0.366	21.36	23.80	21.85	0
6.976	1%	0.366	21.36	24.29	21.85	0
7.013	1%	0.366	21.36	24.78	22.34	0
7.050	1%	0.366	21.36	23.80	22.83	0
7.088	1%	0.366	21.36	24.29	22.34	0
7.126	1%	0.366	21.36	23.80	21.85	0
7.163	1%	0.366	21.36	23.80	22.34	0
7.201	1%	0.549	21.36	23.80	21.85	0
7.238	1%	0.366	21.36	23.80	21.85	0
7.276	1%	0.366	21.36	23.80	22.34	0
7.312	1%	0.549	21.36	23.80	21.85	0
7.350	1%	0.366	21.36	23.80	21.85	0
7.387	1%	0.366	21.85	23.80	22.34	0
7.425	1%	0.366	21.36	24.29	22.34	0
7.463	1%	0.366	21.36	23.80	22.34	0
7.500	1%	0.366	21.36	23.80	21.85	0
7.538	1%	0.366	21.36	23.80	21.85	0
7.575	1%	0.549	21.36	23.80	21.85	0
7.613	1%	0.366	21.36	24.29	22.34	0
7.649	1%	0.549	21.36	24.29	22.83	0
7.687	1%	0.366	21.36	23.80	22.34	0
7.725	1%	0.549	21.36	23.80	25.27	0
7.762	1%	0.549	21.36	23.80	22.83	0
7.800	1%	0.366	21.36	23.80	22.34	0
7.837	1%	0.366	21.36	24.29	21.85	0
7.875	1%	0.549	21.36	23.80	22.34	0
7.912	1%	0.549	21.36	23.80	22.34	0
7.949	1%	0.366	21.36	23.80	21.85	0
7.986	1%	0.366	21.36	23.80	21.36	0
8.024	1%	0.366	21.36	24.29	22.34	0
8.062	1%	0.366	21.36	23.80	21.85	0
8.099	1%	0.366	21.36	24.29	22.83	0
8.137	1%	0.549	21.36	23.80	21.85	0
8.174	1%	0.549	21.36	24.29	22.34	0
8.212	1%	0.549	21.36	23.80	22.34	0
8.248	1%	0.549	21.36	24.29	22.34	0
8.286	1%	0.366	21.36	23.80	21.85	0
8.324	1%	0.366	21.36	23.80	22.34	0
8.361	1%	0.366	21.36	24.29	21.85	0
8.399	1%	0.366	21.36	23.80	21.85	0
8.436	1%	0.366	21.36	23.80	21.85	0
8.474	1%	0.549	21.36	24.29	22.83	0
8.511	1%	0.366	21.36	23.80	21.36	0
8.548	1%	0.366	21.36	23.80	21.85	0
8.585	1%	0.366	21.36	24.29	21.85	0
8.623	1%	0.366	21.36	24.29	22.34	0
8.661	1%	0.549	21.36	24.29	22.34	0
8.698	1%	0.549	21.36	23.80	22.34	0
8.736	1%	0.366	21.36	24.29	21.85	0
8.773	1%	0.549	21.36	23.80	22.34	0
8.811	1%	0.366	21.36	24.29	21.85	0
8.847	1%	0.366	21.36	23.80	21.85	0
8.885	1%	0.366	21.36	24.29	22.34	0
8.923	1%	0.366	21.36	23.80	23.31	0
8.960	1%	0.366	21.36	23.80	21.85	0
8.998	1%	0.549	21.36	24.29	22.34	0
9.035	1%	0.549	21.36	23.80	21.85	0
9.073	1%	0.366	21.36	24.29	22.34	1
9.129	1%	0.366	21.36	23.80	24.29	0
9.148	1%	0.366	21.36	24.29	22.83	0
9.184	1%	0.366	21.36	24.29	22.34	0
9.222	1%	0.549	21.36	23.80	21.85	0
9.260	1%	0.366	21.36	23.80	21.85	0
9.297	1%	0.549	21.36	23.80	22.34	0
9.335	1%	0.366	21.36	23.80	22.34	0
9.372	1%	0.366	21.36	23.80	22.34	0
9.410	1%	0.366	21.85	24.29	22.34	0
9.447	1%	0.366	21.36	23.80	21.85	0
9.484	1%	0.549	21.36	24.29	22.34	0
9.522	1%	0.366	21.36	23.80	22.83	0
9.559	1%	0.549	21.36	23.80	23.31	0
9.597	1%	0.366	21.36	23.80	21.36	0
9.634	1%	0.366	21.36	23.80	21.85	0
9.672	1%	0.366	21.85	25.27	22.34	0
9.709	1%	0.549	21.36	23.80	21.85	0
9.747	1%	0.366	21.36	24.29	22.83	0
9.783	1%	0.366	21.36	24.78	22.34	0
9.821	1%	0.366	21.36	23.80	22.34	0
9.859	1%	0.549	21.36	24.78	22.34	0
9.896	1%	0.366	21.36	24.29	21.85	0
9.934	1%	0.549	21.36	23.80	21.85	0
9.971	1%	0.366	21.36	23.80	21.85	0
10.009	1%	0.366	21.36	24.29	22.34	0
10.047	1%	0.366	21.36	24.29	22.34	0
10.085	1%	0.366	21.36	23.80	22.34	0
10.124	1%	0.549	21.36	24.29	22.34	0
10.162	1%	0.366	21.36	23.80	21.85	0
10.201	1%	0.366	21.36	24.29	22.34	0
10.239	1%	0.549	21.36	24.29	24.29	0
10.278	1%	0.549	21.36	24.29	22.34	0
10.316	1%	0.366	21.36	23.80	22.34	0
10.355	1%	0.549	21.36	24.29	21.85	0
10.394	1%	0.366	21.36	23.80	21.85	0
10.432	1%	0.366	21.36	24.29	21.85	0
10.471	1%	0.549	21.36	24.78	23.80	0
10.508	1%	0.366	21.36	24.29	23.80	0
10.547	1%	0.366	21.36	23.80	22.83	0
10.586	1%	0.366	21.36	24.29	21.85	0
10.624	1%	0.366	21.36	24.29	24.78	0
10.663	1%	0.366	21.36	24.29	21.85	0
10.701	1%	0.366	21.36	23.80	22.34	0
10.740	1%	0.366	21.36	24.29	22.34	0
10.778	1%	0.366	21.36	24.29	21.85	0
10.817	1%	0.366	21.36	24.29	22.34	0
10.856	1%	0.549	21.36	24.78	21.36	0
10.893	1%	0.366	21.36	23.80	21.85	0
10.932	1%	0.366	21.36	24.29	21.85	0
10.970	1%	0.549	21.36	24.78	21.85	0
11.009	1%	0.366	21.85	25.27	21.85	0
11.047	1%	0.366	21.36	23.80	22.34	0
11.086	1%	0.366	21.36	24.29	22.34	0
11.125	1%	0.366	21.36	23.80	22.34	0
11.163	1%	0.549	21.36	24.29	22.34	0
11.202	1%	0.366	21.36	24.29	23.31	0
11.240	1%	0.366	21.36	24.29	22.34	0
11.278	1%	0.549	21.36	23.80	22.34	0
11.317	1%	0.366	21.36	23.80	21.85	0
11.355	1%	0.366	21.36	23.80	21.85	0
11.394	1%	0.549	21.36	23.80	22.34	0
11.432	1%	0.549	21.36	24.29	23.80	0
11.471	1%	0.366	21.36	24.29	21.85	0
11.509	1%	0.549	21.36	24.29	21.85	0
11.548	1%	0.549	21.36	23.80	21.85	0
11.587	1%	0.366	21.36	24.29	22.34	0
11.625	1%	0.366	21.36	23.80	22.34	0
11.663	1%	0.366	21.85	23.80	21.85	0
11.701	1%	0.549	21.36	23.80	23.31	0
11.740	1%	0.366	21.36	24.29	22.34	0
11.778	1%	0.366	21.36	23.80	23.31	0
11.817	1%	0.366	21.36	23.80	21.85	0
11.856	1%	0.366	21.36	23.80	22.34	0
11.894	1%	0.366	21.36	24.29	21.85	0
11.933	1%	0.549	21.36	23.80	22.34	0
11.971	1%	0.366	21.36	23.80	22.34	0
12.010	1%	0.366	21.36	24.29	21.85	0
12.047	1%	0.549	21.36	24.29	21.85	0
12.086	1%	0.366	21.36	24.29	21.85	1
12.143	1%	0.366	21.36	23.80	21.85	0
12.163	1%	0.366	21.85	24.29	22.34	0
12.202	1%	0.366	21.36	24.29	22.83	0
12.240	1%	0.366	21.36	25.76	22.34	0
12.279	1%	0.549	21.36	23.80	21.85	0
12.318	1%	0.366	21.36	23.80	21.85	0
12.356	1%	0.549	21.36	23.80	21.85	0
12.395	1%	0.549	21.36	24.29	21.85	0
12.432	1%	0.549	21.36	23.80	22.83	0
12.471	1%	0.549	21.36	24.78	23.80	0
12.509	1%	0.549	21.36	24.29	22.83	0
12.548	1%	0.366	21.36	24.29	21.85	0
12.587	1%	0.366	21.36	23.80	21.85	0
12.625	1%	0.366	21.36	24.29	21.85	0
12.664	1%	0.549	21.36	24.29	21.85	0
12.702	1%	0.549	21.85	24.29	22.34	0
12.741	1%	0.549	21.36	24.78	21.85	0
12.779	1%	0.366	21.36	24.29	21.85	0
12.818	1%	0.549	21.36	23.80	21.36	0
12.856	1%	0.549	21.36	24.29	22.83	0
12.894	1%	0.366	21.36	23.80	21.85	0
12.933	1%	0.549	21.36	24.78	23.80	0
12.971	1%	0.366	21.36	23.80	22.34	0
13.010	1%	0.366	21.36	23.80	21.85	0
13.049	1%	0.366	21.36	24.29	21.85	0
13.087	1%	0.549	21.36	24.29	21.85	0
13.126	1%	0.549	21.36	24.29	22.34	0
13.164	1%	0.366	21.36	24.78	22.83	0
13.203	1%	0.366	21.36	24.29	22.34	0
13.240	1%	0.549	21.36	24.78	21.85	0
13.279	1%	0.366	21.36	24.29	22.34	0
13.318	1%	0.366	21.36	24.29	21.85	0
13.356	1%	0.366	21.36	23.80	21.85	0
13.395	1%	0.366	21.36	23.80	21.85	0
13.433	1%	0.549	21.36	24.78	22.34	0
13.472	1%	0.549	21.36	24.29	22.34	0
13.510	1%	0.549	21.36	24.29	23.31	0
13.549	1%	0.549	21.85	23.80	22.34	0
13.588	1%	0.366	21.36	24.29	22.34	0
13.625	1%	0.366	21.36	24.78	21.85	0
13.664	1%	0.366	21.36	24.29	22.34	0
13.702	1%	0.366	21.36	24.29	22.34	0
13.741	1%	0.366	21.36	24.29	22.34	0
13.780	1%	0.366	21.36	23.80	21.85	0
13.818	1%	0.549	21.36	23.80	22.34	0
13.857	1%	0.366	21.36	23.80	21.85	0
13.895	1%	0.366	21.36	23.80	21.85	0
13.934	1%	0.549	21.36	24.29	21.85	0
13.972	1%	0.549	21.36	24.29	21.85	0
14.010	1%	0.366	21.36	24.29	22.34	0
14.049	1%	0.366	21.36	23.80	21.85	0
14.087	1%	0.549	21.36	24.29	22.34	0
14.126	1%	0.549	21.36	23.80	22.34	0
14.164	1%	0.366	21.36	24.29	22.34	0
14.203	1%	0.366	21.36	24.29	22.34	0
14.241	1%	0.366	21.36	24.29	21.85	0
14.280	1%	0.366	21.36	24.29	22.34	0
14.319	1%	0.366	21.36	23.80	21.85	0
14.357	1%	0.549	21.36	24.29	21.85	0
14.396	1%	0.366	21.36	23.80	22.34	0
14.433	1%	0.549	21.36	23.80	21.85	0
14.472	1%	0.366	21.36	25.27	22.34	0
14.510	1%	0.366	21.36	24.29	22.34	0
14.549	1%	0.366	21.36	24.78	21.85	0
14.588	1%	0.366	21.36	24.29	21.85	0
14.626	1%	0.366	21.36	24.29	22.34	0
14.665	1%	0.366	21.36	23.80	21.36	0
14.703	1%	0.366	21.36	25.27	22.83	0
14.742	1%	0.366	21.36	24.29	21.85	0
14.781	1%	0.366	21.36	24.78	22.34	0
14.818	1%	0.366	21.36	24.29	21.85	0
14.857	1%	0.366	21.36	25.27	22.34	0
14.895	1%	0.366	21.36	24.29	21.85	0
14.934	1%	0.549	21.36	24.29	21.85	0
14.972	1%	0.549	21.36	23.80	21.85	0
15.011	1%	0.366	21.36	24.29	22.34	0
15.050	1%	0.549	21.36	24.29	22.34	0
15.088	1%	0.366	21.36	24.29	22.34	1
15.144	1%	0.366	21.36	24.29	22.34	0
15.165	1%	0.549	21.36	24.29	22.34	0
15.203	1%	0.549	21.36	24.29	22.34	0
15.241	1%	0.366	21.36	24.29	21.85	0
15.280	1%	0.366	21.36	24.29	22.34	0
15.319	1%	0.366	21.36	24.78	22.34	0
15.357	1%	0.366	21.36	24.78	22.34	0
15.396	1%	0.549	21.36	24.29	21.85	0
15.434	1%	0.549	21.36	24.29	22.34	0
15.473	1%	0.549	21.36	24.29	21.85	0
15.512	1%	0.366	21.36	24.29	21.85	0
15.550	1%	0.366	21.36	24.29	21.85	0
15.588	1%	0.366	21.36	24.29	22.83	0
15.626	1%	0.366	21.85	23.80	22.34	0
15.665	1%	0.549	21.36	24.78	22.34	0
15.703	1%	0.549	21.36	24.78	22.34	0
15.742	1%	0.366	21.36	24.29	21.85	0
15.781	1%	0.366	21.36	24.29	22.34	0
15.819	1%	0.549	21.36	24.29	22.34	0
15.858	1%	0.366	21.36	24.29	22.34	0
15.896	1%	0.549	21.36	24.29	21.85	0
15.935	1%	0.366	21.36	24.29	22.34	0
15.972	1%	0.549	21.36	24.29	22.34	0
16.011	1%	0.549	21.36	24.29	21.85	0
16.050	1%	0.366	21.36	24.29	22.34	0
16.088	1%	0.366	21.36	24.78	21.36	0
16.127	1%	0.366	21.36	24.29	22.34	0
16.165	1%	0.549	21.36	24.29	22.34	0
16.204	1%	0.549	21.36	24.29	22.34	0
16.243	1%	0.366	21.85	24.29	22.34	0
16.281	1%	0.366	21.36	24.78	22.34	0
16.320	1%	0.549	21.36	24.29	21.85	0
16.357	1%	0.366	21.36	24.29	22.34	0
16.396	1%	0.549	21.36	24.29	21.85	0
16.434	1%	0.366	21.36	24.29	21.85	0
16.473	1%	0.549	21.36	24.29	22.34	0
16.512	1%	0.549	21.36	24.29	22.34	0
16.550	1%	0.366	21.36	24.29	21.85	0
16.589	1%	0.366	21.36	24.78	21.85	0
16.627	1%	0.549	21.36	24.29	22.34	0
16.666	1%	0.366	21.36	24.29	21.85	0
16.704	1%	0.366	21.85	24.29	21.85	0
16.743	1%	0.366	21.85	24.29	22.34	0
16.781	1%	0.366	21.36	24.29	22.34	0
16.819	1%	0.366	21.36	23.80	22.34	0
16.858	1%	0.366	21.36	24.29	22.34	0
16.896	1%	0.366	21.36	24.29	22.34	0
16.935	1%	0.549	21.36	24.29	21.85	0
16.973	1%	0.366	21.36	24.29	21.85	0
17.012	1%	0.549	21.36	24.78	21.85	0
17.051	1%	0.366	21.36	24.29	21.85	0
17.089	1%	0.549	21.36	24.29	22.34	0
17.128	1%	0.549	21.36	24.29	21.85	0
17.165	1%	0.366	21.36	24.29	21.85	0
17.204	1%	0.366	21.36	24.29	21.85	0
17.243	1%	0.366	21.36	24.29	22.34	0
17.281	1%	0.549	21.36	24.29	22.83	0
17.320	1%	0.366	21.36	24.29	22.83	0
17.358	1%	0.366	21.36	24.29	21.85	0
17.397	1%	0.366	21.36	24.29	22.83	0
17.435	1%	0.549	21.36	24.29	22.34	0
17.474	1%	0.366	21.36	24.29	21.85	0
17.513	1%	0.549	21.36	24.78	22.34	0
17.550	1%	0.366	21.36	24.29	21.85	0
17.589	1%	0.549	21.36	24.29	22.34	0
17.627	1%	0.549	21.36	24.78	21.85	0
17.666	1%	0.549	21.36	24.78	22.34	0
17.704	1%	0.366	21.36	24.29	22.34	0
17.743	1%	0.366	21.36	24.29	22.34	0
17.782	1%	0.366	21.36	24.29	21.85	0
17.820	1%	0.366	21.36	24.29	22.34	0
17.859	1%	0.366	21.36	24.29	22.34	0
17.897	1%	0.366	21.36	24.78	22.34	0
17.935	1%	0.549	21.36	23.80	21.85	0
17.974	1%	0.549	21.36	24.78	22.83	0
18.012	1%	0.549	21.36	25.27	22.34	0
18.051	1%	0.366	21.36	24.29	21.85	0
18.089	1%	0.366	21.36	25.27	21.85	1
18.145	1%	0.549	21.36	24.29	22.83	0
18.166	1%	0.549	21.36	24.78	22.83	0
18.205	1%	0.366	21.36	24.78	22.34	0
18.244	1%	0.549	21.85	24.78	21.85	0
18.282	1%	0.549	21.36	24.29	22.34	0
18.320	1%	0.366	21.36	24.78	22.83	0
18.358	1%	0.366	21.36	24.29	22.34	0
18.397	1%	0.366	21.36	24.78	22.34	0
18.435	1%	0.549	21.36	24.29	22.83	0
18.474	1%	0.366	21.36	24.29	21.85	0
18.513	1%	0.366	21.36	24.29	21.85	0
18.551	1%	0.366	21.36	24.78	21.85	0
18.590	1%	0.549	21.36	24.29	21.85	0
18.628	1%	0.366	21.36	24.29	21.85	0
18.667	1%	0.366	21.36	24.78	22.34	0
18.706	1%	0.366	21.36	24.29	21.85	0
18.743	1%	0.366	21.36	24.78	22.34	0
18.782	1%	0.549	21.36	25.27	21.85	0
18.820	1%	0.366	21.36	25.27	22.34	0
18.859	1%	0.366	21.36	24.29	21.85	0
18.897	1%	0.366	21.36	25.27	21.85	0
18.936	1%	0.366	21.36	24.29	22.34	0
18.975	1%	0.549	21.36	24.29	21.85	0
19.013	1%	0.549	21.36	24.29	23.31	0
19.052	1%	0.549	21.36	24.29	21.85	0
19.090	1%	0.366	21.36	24.29	21.36	0
19.128	1%	0.549	21.36	24.78	22.34	0
19.166	1%	0.549	21.36	24.29	21.85	0
19.205	1%	0.366	21.36	24.29	22.34	0
19.244	1%	0.366	21.36	24.78	22.34	0
19.282	1%	0.549	21.36	24.29	22.34	0
19.321	1%	0.366	21.36	24.78	22.34	0
19.359	1%	0.366	21.85	24.29	21.85	0
19.398	1%	0.366	21.36	24.29	21.85	0
19.436	1%	0.366	21.36	24.78	21.85	0
19.475	1%	0.366	21.36	24.78	21.85	0
19.513	1%	0.549	21.36	24.78	22.34	0
19.551	1%	0.366	21.36	24.29	21.85	0
19.590	1%	0.549	21.36	24.29	22.83	0
19.628	1%	0.366	21.36	24.29	22.34	0
19.667	1%	0.366	21.36	24.78	22.34	0
19.706	1%	0.549	21.36	24.29	21.85	0
19.744	1%	0.366	21.85	24.29	22.34	0
19.783	1%	0.366	21.36	24.29	22.34	0
19.821	1%	0.549	21.85	24.78	23.80	0
19.860	1%	0.366	21.36	24.29	22.34	0
19.897	1%	0.366	21.36	24.78	22.34	0
19.936	1%	0.549	21.36	24.78	21.85	0
19.975	1%	0.549	21.36	24.78	22.34	0
20.013	1%	0.549	21.36	24.29	22.34	0
20.052	1%	0.549	21.36	24.29	21.85	0
20.090	1%	0.366	21.36	24.78	22.83	0
20.129	1%	0.549	21.36	24.29	21.85	0
20.167	1%	0.366	21.36	24.29	22.34	0
20.206	1%	0.549	21.36	24.29	22.34	0
20.245	1%	0.549	21.36	24.78	21.85	0
20.282	1%	0.549	21.36	24.29	21.85	0
20.321	1%	0.366	21.36	24.29	21.85	0
20.359	1%	0.366	21.36	24.29	22.83	0
20.398	1%	0.366	21.85	24.29	22.34	0
20.437	1%	0.366	21.36	24.29	22.34	0
20.475	1%	0.366	21.36	24.29	21.85	0
20.514	1%	0.366	21.36	24.78	22.34	0
20.552	1%	0.366	21.36	24.29	22.34	0
20.591	1%	0.366	21.36	24.78	22.83	0
20.629	1%	0.549	21.36	24.78	21.85	0
20.668	1%	0.549	21.36	24.29	21.85	0
20.706	1%	0.549	21.36	24.29	21.85	0
20.744	1%	0.549	21.36	24.29	21.85	0
20.783	1%	0.549	21.36	24.29	22.34	0
20.821	1%	0.366	21.36	24.78	22.83	0
20.860	1%	0.366	21.36	24.29	21.85	0
20.898	1%	0.549	21.36	24.78	22.34	0
20.937	1%	0.549	21.36	24.78	22.34	0
20.976	1%	0.549	21.36	24.78	22.83	0
21.014	1%	0.549	21.36	24.29	22.34	0
21.053	1%	0.366	21.36	24.29	21.85	0
21.090	1%	0.549	21.36	24.78	21.85	1
21.148	1%	0.549	21.36	24.78	23.31	0
21.168	1%	0.549	21.36	24.29	21.85	0
